paper_id,query_id,source_db,title,authors,year,venue,url_or_doi,abstract,keywords,v1_decision,v1_reason
ZIP4HW6N,Q01,Google Scholar,"Contextualizing Artificial Intelligence: The History, Values, and Epistemology of Technology in the Philosophy of Science","Grimsley, Christopher",2022,,https://uknowledge.uky.edu/philosophy_etds/34/,,,EXCLUDE,EC4: Purely theoretical philosophy of science paper lacking empirical evaluation or scam detection focus.
HV7FDERT,Q01,Google Scholar,How Can Cybersecurity Best Practices Protect Election Integrity in Advanced and Developing Democracies?,"Hyiamang, Osei",2022,Marymount University,https://search.proquest.com/openview/2059a8b870d5a479ec66d2be9773b6f8/1?pq-origsite=gscholar&cbl=18750&diss=y,,,EXCLUDE,EC1: Focuses on election integrity and cybersecurity best practices rather than scam message detection or text classification.
tran2021social,Q02,Google Scholar,Social media insights during the COVID-19 pandemic: infodemiology study using big data,HTT Tran; SH Lu; HTT Tran,2021,JMIR Medical …,https://medinform.jmir.org/2021/7/e27116/,"All data from spam and noise mentions were deleted by applying deep learning and natural new daily infections in Vietnam, which was updated by the Ministry of Health of Vietnam [6]",,EXCLUDE,EC1: Focuses on COVID-19 infodemiology and social media insights rather than scam message detection.
linh2021an,Q02,Google Scholar,An incremental ensemble learning system for Vietnamese e-commerce product classification,NTN Linh; VH Quan; TD Phu,2021,2021 13th International …,https://ieeexplore.ieee.org/abstract/document/9648642/,PhoBERT and Word2Vec transform sequences of tokens to BiLSTM takes output of PhoBERT as its input without any Word2Vec has the similar output format with PhoBERT as,,EXCLUDE,EC1: Focuses on e-commerce product classification rather than scam or spam message detection.
nguyen2021vietnamese,Q02,Google Scholar,Vietnamese complaint detection on e-commerce websites,NTH Nguyen; PPD Ha; LT Nguyen,2021,New Trends in …,https://journals.sagepub.com/doi/abs/10.3233/FAIA210058,"There are two PhoBERT versions: base and large. In this paper, we use PhoBERT base and employ RDRSegmenter of VnCoreNLP [28] to pre-process the pre-training data and",,EXCLUDE,EC1: Focuses on customer complaint detection on e-commerce websites rather than scam messages.
nguyena2021vietnamese,Q02,Google Scholar,Vietnamese open-domain complaint detection in e-commerce websites,K Van Nguyena; NLT Nguyena,2021,arXiv preprint arXiv:2104.11969,https://www.academia.edu/download/89519749/2104.11969v2.pdf,"There are two PhoBERT versions: base and large. In this paper, we use PhoBERT base and employ RDRSegmenter of VnCoreNLP [23] to pre-process the pre-training data and",,EXCLUDE,EC1: Focuses on open-domain complaint detection in e-commerce websites rather than scam messages.
wanasukapunt2021classification,Q02,Google Scholar,Classification of abusive Thai messages in social networks using deep learning,R Wanasukapunt,2021,,https://digital.car.chula.ac.th/chulaetd/4658/,"Social media has improved on traditional news sources by allowing increased access to information. However, the anonymity social media provides can lead to abusive and hateful",,EXCLUDE,EC1: Focuses on abusive Thai messages in social networks rather than Vietnamese scam messages.
bittencourt2020tilburg,Q02,Google Scholar,TILBURG LAW SCHOOL LLM INTERNATIONAL BUSINESS LAW,CM BITTENCOURT,2020,,http://arno.uvt.nl/show.cgi?fid=153001,This Master thesis aims to investigate if social media companies are liable in case harmful online content is posted on their platforms and what could be the best approach to regulate,,EXCLUDE,EC4: Purely theoretical law thesis lacking empirical evaluation or technical text classification methodology.
velasco2020pagsusuri,Q02,Google Scholar,Pagsusuri ng RNN-based transfer learning technique sa low-resource language,DJ Velasco,2020,arXiv preprint arXiv:2010.06447,https://arxiv.org/abs/2010.06447,"Ang ilan sa mga aplikasyon ng NLP ay ang email spam filters (Text Classification), pag-unawa ng nais sabihin tulad ng mga smart assistants (Language Understanding), pagsasalin ng",,EXCLUDE,"EC1: General overview of NLP applications including RNN transfer learning in a low-resource language, not focused on Vietnamese scam classification."
lehr2011weaving,Q02,Google Scholar,"wEAvING A NEw wEB by WILLIAM LEHR, NICK FEAMSTER, ELLEN ZEGURA, PAUL CONNOLLY| Page 1 of 6",W Lehr,2011,Discover,https://ir.vnulib.edu.vn/bitstream/123456789/4226/1/12.WEAVING%20A%20NEW%20WEB.pdf,"s un(ef gọpyright Statis LLm mme beef) reproduced for the I have been kk something called message ferries"". These are construct new spam filters, and then the spammers figure out",,EXCLUDE,EC5: Published prior to 2020 (year 2011) and lacks proper empirical evaluation methodology aligned with the research question.
kleins2008piercelaw,Q02,Google Scholar,PIERCELAW,EC Klein's,2008,,https://scholars.unh.edu/cgi/viewcontent.cgi?referer=&httpsredir=1&article=1011&context=alumni_mag,She was suspended at other times for missing school to take part in protests against the Vietnam War. Her eagerness to challenge authority and defend the underdog helped drive her,,EXCLUDE,EC4: Purely theoretical or non-technical paper lacking experimental datasets and machine learning evaluation.
erfanNAcan,Q02,Google Scholar,Can LLMs Keep Up? Evaluating Phishing Detection on Telegram,M Erfan; P Branco; GV Jourdan,NA,Digital Threats: Research and Practice,https://dl.acm.org/doi/abs/10.1145/3829369,"(LLMs) can serve as effective tools for phishing detection on Telegram. We systematically evaluate three representative LLMs Initially, the LLM performance was tested using message",,EXCLUDE,Pending Title and Abstract screening review
nguyenNAkey,Q02,Google Scholar,Key Opinion Leaders,ATH Nguyen; TH Do; HM Le,NA,"… , SOICT 2025, Nha Trang City, Vietnam …",https://books.google.com/books?hl=en&lr=&id=Ovn8EQAAQBAJ&oi=fnd&pg=PA306&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=dY8I8wwAFH&sig=arlYMAiF3vNs979E4sp1jkW55D8,We present a novel annotated Vietnamese dataset for the study the use of large language models (LLMs) in performing aspect- and LLMs—are evaluated and compared in this study.,,EXCLUDE,Pending Title and Abstract screening review
saggionNAautomatic,Q02,Google Scholar,Automatic Identification of Offensive Content on Social Media Across Different Languages,H Saggion,NA,,https://www.tdx.cat/handle/10803/697069,"Lastly, we explored the capabilities of LLMs for sexism identification in Turkish, investigating various prompting strategies, finetuning approaches, and data augmentation techniques,",,EXCLUDE,EC1: Focuses on offensive content and sexism identification rather than scam or phishing message classification.
hungNAaienabled,Q02,Google Scholar,AI-Enabled Influence Operations: Rethinking Beijing's Cognitive Warfare in the Digital Age,TW Hung; TC Hung,NA,Available at SSRN 6574547,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6574547,"and how weaponized large language models (LLMs) could impact Mandarin speakers worldwide ( Hence, the ""cultural decoupling"" experiences of Korea and Vietnam provide valuable",,EXCLUDE,EC4: Policy or geopolitical discussion paper lacking empirical ML evaluation datasets or classification metrics.
jissNAa,Q02,Google Scholar,"A Three-Phase Pipeline for Sentiment, Toxicity, and Account Authenticity on Social Media Comments",MM Jiss; T Das,NA,,https://www.researchgate.net/profile/Tapadhir-Das/publication/410616302_A_Three-Phase_Pipeline_for_Sentiment_Toxicity_and_Account_Authenticity_on_Social_Media_Comments/links/6a5e6f3c1681584dea3009fa/A-Three-Phase-Pipeline-for-Sentiment-Toxicity-and-Account-Authenticity-on-Social-Media-Comments.pdf,"are classified into Bot, Scam, Real, or Spam using a machine of the pretrained LLM sentiment classification on Instagram We then parsed the comments through the LLM for sentiment",,EXCLUDE,Pending Title and Abstract screening review
marwickNAgoverning,Q02,Google Scholar,Governing the Scam Ecosystem: Policy Responses to Generative AI-Enabled Deepfake Financial Fraud,AE Marwick; A Schiffrin; K Williams,NA,Available at SSRN 6866865,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6866865,"criminal syndicates that operate “scam factories”: call centers their success rate, using LLMs and image generators to write 42 countries, phone calls and SMS/text messages were the",,EXCLUDE,"EC4: Policy response and governance paper lacking empirical technical evaluation, datasets, or model performance metrics."
zecevicNAcomparative,Q02,Google Scholar,Comparative Analysis of Traditional and Llm-Based Approaches for Customer Review Classification,A Zecevic; D Djurdjic,NA,Available at SSRN 5352136,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5352136,"The objective of this study is to systematically compare traditional and LLM-based sentiment analysis models for classifying user-generated reviews in e-commerce. Four models, TF-IDF",,EXCLUDE,EC1: Focuses on customer review sentiment classification in e-commerce rather than spam or scam message detection.
pennasNAsecuring,Q02,Google Scholar,Securing Large LanguageModels Against Membership Inference Attacks,PG Pennas,NA,,,,,EXCLUDE,"EC4: Empty abstract lacking necessary empirical evaluation, datasets, and direct relevance to scam message classification."
feldNAnota,Q02,Google Scholar,NOTA BENE,CVONS FELD,NA,,https://scholarship.law.gwu.edu/cgi/viewcontent.cgi?article=1006&context=nota_bene_2003,"You write a message more than 10 words long and the system systems treat all of our email as spam."" Briggs said he applauds the and we will have some great LLM parties ? promise.",,EXCLUDE,"EC4: Lacks structured empirical evaluation, proper methodology, and systematic study design."
anNAa,Q02,Google Scholar,A SYSTEM FOR DETECTING NON-STANDARD VIETNAMESE LANGUAGE ON SOCIAL MEDIA: DEVELOPMENT AND PRACTICAL IMPLEMENTATION,PQ An; BK Khanh; PN Dong,NA,,https://jst-haui.vn/media/32/uffile-upload-no-title32356.pdf,"(PhoBERT, BERT4News) using a dataset labeled into four classes: clean, offensive, hate, and spam. The We employed PhoBERT, based on RoBERTa and tailored for Vietnamese, and",,EXCLUDE,"EC1: Focuses on general offensive language, hate speech, and clean text classification rather than specifically scam/phishing message detection."
